,seed,lr,alpha,beta,full acc,full f1,partial acc,partial f1,best faith,avg certainty,what is og
34,12905,0.001,0.5,0.65,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.618677275578181,og beta
35,12905,0.001,0.6,0.65,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.6135648632049561,og beta
36,12905,0.001,0.7,0.65,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.6093609702587127,og beta
37,12905,0.001,0.8,0.65,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.6067723349730174,og beta
38,12905,0.001,0.9,0.65,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.6056364226341248,og beta
39,12905,0.001,1.0,0.65,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.60404128352801,og beta
40,66320,0.001,0.55,0.1,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.6136518867810568,og alpha
41,66320,0.001,0.55,0.2,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.6220122198263804,og alpha
42,66320,0.001,0.55,0.3,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.622608448266983,og alpha
43,66320,0.001,0.55,0.4,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.6202356115976969,og alpha
44,66320,0.001,0.55,0.5,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.615364043712616,og alpha
45,66320,0.001,0.55,0.6,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.6094254052639008,og alpha
46,66320,0.001,0.55,0.7,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.6027091924349467,og alpha
47,66320,0.001,0.55,0.8,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.5949148921171824,og alpha
48,66320,0.001,0.55,0.9,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.5865123808383942,og alpha
49,66320,0.001,0.55,1.0,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.5784490942955017,og alpha
50,66320,0.001,0.1,0.65,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.5671587685743967,og beta
51,66320,0.001,0.2,0.65,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.5569897949695587,og beta
52,66320,0.001,0.3,0.65,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.5468959975242614,og beta
53,66320,0.001,0.4,0.65,0.12549019607843137,0.2229965156794425,0.21333333333333335,0.3516483516483517,-4.0531158447265625e-06,0.5395468004544576,og beta
54,66320,0.001,0.5,0.65,0.12549019607843137,0.21201413427561838,0.21333333333333335,0.33707865168539325,-4.0531158447265625e-06,0.5358532553911209,og beta
55,66320,0.001,0.6,0.65,0.12549019607843137,0.20071684587813618,0.21333333333333335,0.3218390804597701,-4.0531158447265625e-06,0.5338826743761699,og beta
56,66320,0.001,0.7,0.65,0.13333333333333333,0.2078853046594982,0.22666666666666666,0.33333333333333337,-4.0531158447265625e-06,0.5338181110223135,og beta
57,66320,0.001,0.8,0.65,0.1450980392156863,0.2158273381294964,0.24666666666666667,0.3468208092485549,-4.0531158447265625e-06,0.5333207263549169,og beta
58,66320,0.001,0.9,0.65,0.15294117647058825,0.22857142857142856,0.26,0.3657142857142857,-4.0531158447265625e-06,0.5347860179344813,og beta
59,66320,0.001,1.0,0.65,0.1411764705882353,0.22614840989399293,0.24,0.3595505617977528,-4.0531158447265625e-06,0.5372960497935613,og beta
