,Data,Explainer,# Epochs,Full Runtime,Average Runtime,# Edges
45,moreinform,GNN,50,0.6717619895935059,0.013435239791870118,2300
46,moreinform,Beta,50,4.42739725112915,0.08854794502258301,2400
47,moreinform,GNN,50,0.8472836017608643,0.016945672035217286,2400
48,moreinform,Beta,50,4.410888433456421,0.08821776866912842,2500
49,moreinform,GNN,50,0.689769983291626,0.01379539966583252,2500
50,moreinform,Beta,50,4.741105794906616,0.09482211589813233,2600
51,moreinform,GNN,50,0.6891043186187744,0.013782086372375489,2600
52,moreinform,Beta,50,4.913896799087524,0.09827793598175048,2700
53,moreinform,GNN,50,0.9051647186279297,0.018103294372558594,2700
54,moreinform,Beta,50,4.463659763336182,0.08927319526672363,2800
55,moreinform,GNN,50,0.659806489944458,0.01319612979888916,2800
56,moreinform,Beta,50,4.6558287143707275,0.09311657428741454,2900
57,moreinform,GNN,50,0.7643299102783203,0.015286598205566406,2900
58,moreinform,Beta,50,4.731577157974243,0.09463154315948487,3000
59,moreinform,GNN,50,0.6929848194122314,0.013859696388244629,3000
60,moreinform,Beta,50,4.503907680511475,0.09007815361022949,3100
61,moreinform,GNN,50,0.962683916091919,0.01925367832183838,3100
62,moreinform,Beta,50,4.9298951625823975,0.09859790325164795,3200
63,moreinform,GNN,50,0.7967572212219238,0.015935144424438476,3200
64,moreinform,Beta,50,4.186042785644531,0.08372085571289062,3300
65,moreinform,GNN,50,0.6626524925231934,0.013253049850463867,3300
66,moreinform,Beta,50,4.31800389289856,0.08636007785797119,3400
67,moreinform,GNN,50,0.7012367248535156,0.014024734497070312,3400
68,moreinform,Beta,50,4.5507941246032715,0.09101588249206544,3500
69,moreinform,GNN,50,0.7276220321655273,0.014552440643310547,3500
70,moreinform,Beta,50,4.644367456436157,0.09288734912872315,3600
71,moreinform,GNN,50,0.7389950752258301,0.014779901504516602,3600
72,moreinform,Beta,50,4.440682888031006,0.08881365776062011,3700
73,moreinform,GNN,50,0.6961147785186768,0.013922295570373534,3700
74,moreinform,Beta,50,4.397405385971069,0.08794810771942138,3800
75,moreinform,GNN,50,0.6983563899993896,0.013967127799987792,3800
76,moreinform,Beta,50,5.1573662757873535,0.10314732551574707,3900
77,moreinform,GNN,50,1.20426607131958,0.024085321426391602,3900
78,moreinform,Beta,50,4.689677476882935,0.09379354953765869,4000
79,moreinform,GNN,50,0.7655723094940186,0.015311446189880371,4000
80,moreinform,Beta,50,4.990500450134277,0.09981000900268555,4100
81,moreinform,GNN,50,0.707895040512085,0.0141579008102417,4100
82,moreinform,Beta,50,4.857409477233887,0.09714818954467773,4200
83,moreinform,GNN,50,0.7615950107574463,0.015231900215148926,4200
84,moreinform,Beta,50,5.016105651855469,0.10032211303710938,4300
85,moreinform,GNN,50,0.7257430553436279,0.014514861106872558,4300
86,moreinform,Beta,50,5.145647764205933,0.10291295528411865,4400
87,moreinform,GNN,50,0.7852506637573242,0.015705013275146486,4400
88,moreinform,Beta,50,4.671313285827637,0.09342626571655273,4500
89,moreinform,GNN,50,0.6778409481048584,0.013556818962097168,4500
90,moreinform,Beta,50,4.535897731781006,0.09071795463562012,4600
91,moreinform,GNN,50,0.7053039073944092,0.014106078147888184,4600
92,moreinform,Beta,50,4.437259197235107,0.08874518394470216,4700
93,moreinform,GNN,50,0.7356102466583252,0.014712204933166504,4700
94,moreinform,Beta,50,4.917257070541382,0.09834514141082763,4800
95,moreinform,GNN,50,0.8821544647216797,0.017643089294433593,4800
96,moreinform,Beta,50,4.803552865982056,0.0960710573196411,4900
97,moreinform,GNN,50,0.746375560760498,0.01492751121520996,4900
98,moreinform,Beta,50,4.734167575836182,0.09468335151672364,5000
99,moreinform,GNN,50,0.8095810413360596,0.016191620826721192,5000
