,Data,Explainer,# Epochs,Full Runtime,Average Runtime,# Edges
49,Wisconsin,GNN,50,1.1734509468078613,0.023469018936157226,1250
50,Wisconsin,Beta,50,2.237926721572876,0.04475853443145752,1300
51,Wisconsin,GNN,50,1.4402289390563965,0.02880457878112793,1300
52,Wisconsin,Beta,50,1.8816583156585693,0.03763316631317139,1350
53,Wisconsin,GNN,50,1.1585679054260254,0.023171358108520508,1350
54,Wisconsin,Beta,50,1.6645894050598145,0.03329178810119629,1400
55,Wisconsin,GNN,50,1.2530264854431152,0.025060529708862304,1400
56,Wisconsin,Beta,50,1.8269305229187012,0.036538610458374025,1450
57,Wisconsin,GNN,50,1.4447541236877441,0.02889508247375488,1450
58,Wisconsin,Beta,50,1.749112844467163,0.03498225688934326,1500
59,Wisconsin,GNN,50,1.3377916812896729,0.02675583362579346,1500
60,Wisconsin,Beta,50,2.0861217975616455,0.04172243595123291,1550
61,Wisconsin,GNN,50,1.5656135082244873,0.031312270164489744,1550
62,Wisconsin,Beta,50,1.8752813339233398,0.0375056266784668,1600
63,Wisconsin,GNN,50,1.4028551578521729,0.028057103157043458,1600
64,Wisconsin,Beta,50,1.9987823963165283,0.039975647926330564,1650
65,Wisconsin,GNN,50,1.587524652481079,0.03175049304962158,1650
66,Wisconsin,Beta,50,2.2046430110931396,0.04409286022186279,1700
67,Wisconsin,GNN,50,1.5354294776916504,0.03070858955383301,1700
68,Wisconsin,Beta,50,1.8812041282653809,0.037624082565307616,1750
69,Wisconsin,GNN,50,1.681992530822754,0.03363985061645508,1750
70,Wisconsin,Beta,50,1.7703537940979004,0.03540707588195801,1800
71,Wisconsin,GNN,50,1.101438283920288,0.02202876567840576,1800
72,Wisconsin,Beta,50,2.629558563232422,0.052591171264648434,1850
73,Wisconsin,GNN,50,1.7781727313995361,0.03556345462799072,1850
74,Wisconsin,Beta,50,2.3205037117004395,0.04641007423400879,1900
75,Wisconsin,GNN,50,1.6247859001159668,0.03249571800231934,1900
76,Wisconsin,Beta,50,1.9344966411590576,0.03868993282318115,1950
77,Wisconsin,GNN,50,1.256316900253296,0.025126338005065918,1950
78,Wisconsin,Beta,50,2.0619871616363525,0.04123974323272705,2000
79,Wisconsin,GNN,50,1.6874394416809082,0.03374878883361816,2000
80,Wisconsin,Beta,50,2.3372344970703125,0.04674468994140625,2050
81,Wisconsin,GNN,50,1.709336519241333,0.03418673038482666,2050
82,Wisconsin,Beta,50,2.2257168292999268,0.044514336585998536,2100
83,Wisconsin,GNN,50,1.5018725395202637,0.030037450790405273,2100
84,Wisconsin,Beta,50,1.9545342922210693,0.03909068584442139,2150
85,Wisconsin,GNN,50,1.8015940189361572,0.036031880378723145,2150
86,Wisconsin,Beta,50,2.3615198135375977,0.047230396270751956,2200
87,Wisconsin,GNN,50,1.6677682399749756,0.033355364799499514,2200
88,Wisconsin,Beta,50,2.365856170654297,0.047317123413085936,2250
