,Data,Explainer,# Epochs,Full Runtime,Average Runtime,# Edges
0,Texas,Beta,50,0.8302834033966064,0.01660566806793213,50
1,Texas,GNN,50,0.3939332962036133,0.007878665924072265,50
2,Texas,Beta,50,1.1650733947753906,0.023301467895507813,100
3,Texas,GNN,50,0.7464256286621094,0.014928512573242188,100
4,Texas,Beta,50,1.2137408256530762,0.024274816513061525,150
5,Texas,GNN,50,0.6893866062164307,0.013787732124328614,150
6,Texas,Beta,50,1.088582992553711,0.02177165985107422,200
7,Texas,GNN,50,0.7641174793243408,0.015282349586486816,200
8,Texas,Beta,50,0.9310669898986816,0.018621339797973632,250
9,Texas,GNN,50,0.5528278350830078,0.011056556701660156,250
10,Texas,Beta,50,1.1952483654022217,0.023904967308044433,300
11,Texas,GNN,50,0.5090115070343018,0.010180230140686036,300
12,Texas,Beta,50,1.296341896057129,0.025926837921142577,350
13,Texas,GNN,50,0.5362985134124756,0.010725970268249512,350
14,Texas,Beta,50,1.1559467315673828,0.023118934631347655,400
15,Texas,GNN,50,0.8283638954162598,0.016567277908325195,400
16,Texas,Beta,50,1.3562109470367432,0.027124218940734864,450
17,Texas,GNN,50,0.9117918014526367,0.018235836029052734,450
18,Texas,Beta,50,1.2607462406158447,0.025214924812316894,500
19,Texas,GNN,50,0.8335874080657959,0.01667174816131592,500
20,Texas,Beta,50,1.354827642440796,0.027096552848815916,550
21,Texas,GNN,50,0.687807559967041,0.013756151199340821,550
22,Texas,Beta,50,1.3537039756774902,0.027074079513549804,600
23,Texas,GNN,50,0.9883933067321777,0.019767866134643555,600
24,Texas,Beta,50,1.30942964553833,0.0261885929107666,650
25,Texas,GNN,50,0.6897704601287842,0.013795409202575683,650
26,Texas,Beta,50,1.3318212032318115,0.02663642406463623,700
27,Texas,GNN,50,0.9732182025909424,0.01946436405181885,700
28,Texas,Beta,50,1.7834160327911377,0.035668320655822754,750
29,Texas,GNN,50,1.2185227870941162,0.024370455741882326,750
30,Texas,Beta,50,1.3730299472808838,0.027460598945617677,800
31,Texas,GNN,50,0.910679817199707,0.01821359634399414,800
32,Texas,Beta,50,1.3814301490783691,0.02762860298156738,850
33,Texas,GNN,50,0.9508242607116699,0.019016485214233398,850
34,Texas,Beta,50,1.3785123825073242,0.027570247650146484,900
35,Texas,GNN,50,0.9768881797790527,0.019537763595581056,900
36,Texas,Beta,50,1.368086338043213,0.027361726760864256,950
37,Texas,GNN,50,0.9349732398986816,0.018699464797973634,950
38,Texas,Beta,50,1.5722131729125977,0.03144426345825195,1000
39,Texas,GNN,50,1.042982578277588,0.020859651565551758,1000
40,Texas,Beta,50,1.048124074935913,0.020962481498718263,1050
41,Texas,GNN,50,0.8589415550231934,0.01717883110046387,1050
42,Texas,Beta,50,1.3375029563903809,0.02675005912780762,1100
43,Texas,GNN,50,1.0839462280273438,0.021678924560546875,1100
44,Texas,Beta,50,1.8450732231140137,0.03690146446228027,1150
45,Texas,GNN,50,1.5738933086395264,0.031477866172790525,1150
46,Texas,Beta,50,1.9367468357086182,0.038734936714172365,1200
47,Texas,GNN,50,1.279076099395752,0.025581521987915037,1200
48,Texas,Beta,50,1.9201853275299072,0.038403706550598146,1250
49,Texas,GNN,50,1.4413034915924072,0.028826069831848145,1250
50,Texas,Beta,50,1.5499060153961182,0.030998120307922362,1300
51,Texas,GNN,50,1.058370590209961,0.021167411804199218,1300
52,Texas,Beta,50,1.7152111530303955,0.03430422306060791,1350
53,Texas,GNN,50,1.1445622444152832,0.022891244888305663,1350
54,Texas,Beta,50,1.5152311325073242,0.030304622650146485,1400
55,Texas,GNN,50,1.3370296955108643,0.026740593910217283,1400
56,Texas,Beta,50,1.8221766948699951,0.036443533897399905,1450
57,Texas,GNN,50,1.3357627391815186,0.02671525478363037,1450
58,Texas,Beta,50,1.7928216457366943,0.035856432914733886,1500
59,Texas,GNN,50,1.044405221939087,0.020888104438781738,1500
60,Texas,Beta,50,1.65220046043396,0.0330440092086792,1550
61,Texas,GNN,50,1.1531856060028076,0.023063712120056153,1550
62,Texas,Beta,50,1.7385070323944092,0.034770140647888186,1600
63,Texas,GNN,50,1.0829169750213623,0.021658339500427247,1600
64,Texas,Beta,50,2.2428133487701416,0.044856266975402834,1650
65,Texas,GNN,50,1.3052616119384766,0.02610523223876953,1650
66,Texas,Beta,50,1.6950013637542725,0.03390002727508545,1700
67,Texas,GNN,50,1.281219244003296,0.02562438488006592,1700
68,Texas,Beta,50,1.4984118938446045,0.02996823787689209,1750
69,Texas,GNN,50,1.105710506439209,0.02211421012878418,1750
70,Texas,Beta,50,2.105536460876465,0.0421107292175293,1800
71,Texas,GNN,50,1.541628122329712,0.030832562446594238,1800
72,Texas,Beta,50,2.1694722175598145,0.04338944435119629,1850
73,Texas,GNN,50,1.4267172813415527,0.028534345626831055,1850
74,Texas,Beta,50,2.27468204498291,0.045493640899658204,1900
75,Texas,GNN,50,1.6340000629425049,0.032680001258850094,1900
76,Texas,Beta,50,2.107001304626465,0.042140026092529294,1950
77,Texas,GNN,50,1.520444631576538,0.03040889263153076,1950
78,Texas,Beta,50,2.017524480819702,0.04035048961639404,2000
79,Texas,GNN,50,1.4526994228363037,0.029053988456726073,2000
80,Texas,Beta,50,2.605682849884033,0.05211365699768066,2050
81,Texas,GNN,50,1.9446792602539062,0.03889358520507812,2050
82,Texas,Beta,50,2.818633794784546,0.05637267589569092,2100
83,Texas,GNN,50,1.9310429096221924,0.03862085819244385,2100
84,Texas,Beta,50,2.495069742202759,0.049901394844055175,2150
