,Data,Explainer,# Epochs,Full Runtime,Average Runtime,# Edges
34,hetero,Beta,50,5.9454381465911865,0.11890876293182373,1800
35,hetero,GNN,50,1.0999395847320557,0.021998791694641112,1800
36,hetero,Beta,50,4.481938600540161,0.08963877201080322,1900
37,hetero,GNN,50,0.8125851154327393,0.016251702308654786,1900
38,hetero,Beta,50,4.666644096374512,0.09333288192749023,2000
39,hetero,GNN,50,0.765343189239502,0.015306863784790039,2000
40,hetero,Beta,50,4.837357759475708,0.09674715518951416,2100
41,hetero,GNN,50,0.9158492088317871,0.018316984176635742,2100
42,hetero,Beta,50,5.410061359405518,0.10820122718811036,2200
43,hetero,GNN,50,0.7877886295318604,0.015755772590637207,2200
44,hetero,Beta,50,4.497840166091919,0.08995680332183838,2300
45,hetero,GNN,50,0.9118766784667969,0.018237533569335936,2300
46,hetero,Beta,50,4.284780979156494,0.08569561958312988,2400
47,hetero,GNN,50,0.5264327526092529,0.010528655052185058,2400
48,hetero,Beta,50,4.693097829818726,0.09386195659637452,2500
49,hetero,GNN,50,0.759270429611206,0.015185408592224121,2500
50,hetero,Beta,50,4.450186014175415,0.0890037202835083,2600
51,hetero,GNN,50,0.8146371841430664,0.01629274368286133,2600
52,hetero,Beta,50,4.445561647415161,0.08891123294830322,2700
53,hetero,GNN,50,0.8854751586914062,0.017709503173828123,2700
54,hetero,Beta,50,4.867195129394531,0.09734390258789062,2800
55,hetero,GNN,50,0.6012887954711914,0.012025775909423829,2800
56,hetero,Beta,50,4.633229494094849,0.09266458988189698,2900
57,hetero,GNN,50,0.6822700500488281,0.013645401000976562,2900
58,hetero,Beta,50,4.9267354011535645,0.0985347080230713,3000
59,hetero,GNN,50,0.5263018608093262,0.010526037216186524,3000
60,hetero,Beta,50,6.679337978363037,0.13358675956726074,3100
61,hetero,GNN,50,1.485900640487671,0.02971801280975342,3100
62,hetero,Beta,50,5.211579322814941,0.10423158645629883,3200
63,hetero,GNN,50,0.7555770874023438,0.015111541748046875,3200
64,hetero,Beta,50,5.11636209487915,0.10232724189758301,3300
65,hetero,GNN,50,0.8389780521392822,0.016779561042785645,3300
66,hetero,Beta,50,5.427549839019775,0.10855099678039551,3400
67,hetero,GNN,50,0.9369480609893799,0.018738961219787596,3400
68,hetero,Beta,50,5.753832817077637,0.11507665634155273,3500
69,hetero,GNN,50,1.4885268211364746,0.02977053642272949,3500
70,hetero,Beta,50,4.7673180103302,0.095346360206604,3600
71,hetero,GNN,50,0.802112340927124,0.01604224681854248,3600
72,hetero,Beta,50,5.212547063827515,0.1042509412765503,3700
73,hetero,GNN,50,0.8290209770202637,0.016580419540405275,3700
74,hetero,Beta,50,5.8524720668792725,0.11704944133758545,3800
75,hetero,GNN,50,0.8562250137329102,0.017124500274658203,3800
76,hetero,Beta,50,5.055125713348389,0.10110251426696777,3900
77,hetero,GNN,50,1.062382459640503,0.02124764919281006,3900
78,hetero,Beta,50,5.649692535400391,0.11299385070800781,4000
79,hetero,GNN,50,0.9816529750823975,0.01963305950164795,4000
80,hetero,Beta,50,5.216001272201538,0.10432002544403077,4100
81,hetero,GNN,50,0.9391343593597412,0.018782687187194825,4100
82,hetero,Beta,50,6.679859399795532,0.13359718799591064,4200
83,hetero,GNN,50,1.0834243297576904,0.02166848659515381,4200
84,hetero,Beta,50,6.514621257781982,0.13029242515563966,4300
85,hetero,GNN,50,1.1179299354553223,0.022358598709106444,4300
86,hetero,Beta,50,5.98206353187561,0.1196412706375122,4400
87,hetero,GNN,50,1.2982523441314697,0.025965046882629395,4400
88,hetero,Beta,50,7.174847364425659,0.14349694728851317,4500
89,hetero,GNN,50,1.0726313591003418,0.021452627182006835,4500
90,hetero,Beta,50,6.587559700012207,0.13175119400024415,4600
91,hetero,GNN,50,0.7298798561096191,0.014597597122192383,4600
92,hetero,Beta,50,7.331716775894165,0.1466343355178833,4700
93,hetero,GNN,50,1.1932904720306396,0.023865809440612794,4700
94,hetero,Beta,50,7.037089109420776,0.14074178218841552,4800
95,hetero,GNN,50,1.1264903545379639,0.022529807090759277,4800
96,hetero,Beta,50,6.3300347328186035,0.12660069465637208,4900
97,hetero,GNN,50,1.2091064453125,0.02418212890625,4900
