,Data,Explainer,# Epochs,Full Runtime,Average Runtime,# Edges
0,25,Beta,50,915.169180393219,18.30338360786438,50
1,25,GNN,50,0.44022583961486816,0.008804516792297363,50
2,25,Beta,50,1433.4647719860077,28.669295439720155,100
3,25,GNN,50,0.5808842182159424,0.011617684364318847,100
4,25,Beta,50,1025.0892968177795,20.501785936355592,150
5,25,GNN,50,0.2771260738372803,0.005542521476745606,150
6,25,Beta,50,602.9644024372101,12.059288048744202,200
7,25,GNN,50,0.15474295616149902,0.0030948591232299806,200
8,25,Beta,50,264.25417971611023,5.285083594322205,250
9,25,GNN,50,0.07825708389282227,0.0015651416778564454,250
