,Data,Explainer,Experiment,# Epochs,Full Runtime,Average Runtime
0,25,GNN,0,50,3.3029515743255615,0.06605903148651122
1,25,GNN,1,50,3.358602285385132,0.06717204570770263
2,25,GNN,2,50,3.217543601989746,0.06435087203979492
3,25,GNN,3,50,3.4860641956329346,0.0697212839126587
4,25,GNN,4,50,3.4528965950012207,0.06905793190002442
5,25,GNN,5,50,4.12406849861145,0.082481369972229
6,25,GNN,6,50,4.106642961502075,0.0821328592300415
7,25,GNN,7,50,3.2623469829559326,0.06524693965911865
8,25,GNN,8,50,2.941067695617676,0.05882135391235352
9,25,GNN,9,50,3.0016679763793945,0.06003335952758789
10,25,GNN,10,50,3.528717041015625,0.0705743408203125
11,25,GNN,11,50,3.545297145843506,0.07090594291687012
12,25,GNN,12,50,4.2946765422821045,0.0858935308456421
13,25,GNN,13,50,3.6953704357147217,0.07390740871429444
14,25,GNN,14,50,3.3068740367889404,0.06613748073577881
15,25,GNN,15,50,3.473165988922119,0.06946331977844239
16,25,GNN,16,50,2.963545083999634,0.059270901679992674
17,25,GNN,17,50,2.9234466552734375,0.05846893310546875
18,25,GNN,18,50,2.9661638736724854,0.059323277473449704
19,25,GNN,19,50,2.881140947341919,0.05762281894683838
20,25,GNN,20,50,2.8165063858032227,0.05633012771606445
21,25,GNN,21,50,3.3181257247924805,0.06636251449584961
22,25,GNN,22,50,3.1945395469665527,0.06389079093933106
23,25,GNN,23,50,3.1691229343414307,0.06338245868682861
24,25,GNN,24,50,2.8209166526794434,0.05641833305358887
