,Data,Explainer,Experiment,# Epochs,Full Runtime,Average Runtime
0,25,GNN,0,25,0.10945606231689453,0.004378242492675781
1,25,GNN,1,25,0.09470868110656738,0.003788347244262695
2,25,GNN,2,25,0.11000585556030273,0.004400234222412109
3,25,GNN,3,25,0.1146097183227539,0.004584388732910156
4,25,GNN,4,25,0.09527087211608887,0.0038108348846435545
5,25,GNN,5,25,0.1147613525390625,0.0045904541015625
6,25,GNN,6,25,0.08673429489135742,0.003469371795654297
7,25,GNN,7,25,0.0897982120513916,0.003591928482055664
8,25,GNN,8,25,0.09083747863769531,0.0036334991455078125
9,25,GNN,9,25,0.09897518157958984,0.0039590072631835935
10,25,GNN,10,25,0.0872495174407959,0.003489980697631836
11,25,GNN,11,25,0.07912445068359375,0.00316497802734375
12,25,GNN,12,25,0.08907341957092285,0.0035629367828369143
13,25,GNN,13,25,0.08943939208984375,0.00357757568359375
14,25,GNN,14,25,0.0801236629486084,0.003204946517944336
15,25,GNN,15,25,0.07999610900878906,0.0031998443603515627
16,25,GNN,16,25,0.08841681480407715,0.0035366725921630857
17,25,GNN,17,25,0.08669257164001465,0.003467702865600586
18,25,GNN,18,25,0.0948629379272461,0.003794517517089844
19,25,GNN,19,25,0.09002351760864258,0.0036009407043457032
20,25,GNN,20,25,0.07902145385742188,0.003160858154296875
21,25,GNN,21,25,0.07953238487243652,0.003181295394897461
22,25,GNN,22,25,0.12160730361938477,0.0048642921447753906
23,25,GNN,23,25,0.08855080604553223,0.003542032241821289
24,25,GNN,24,25,0.09023284912109375,0.00360931396484375
