,Data,Explainer,Experiment,# Epochs,Full Runtime,Average Runtime
0,75,GNN,0,50,3.6463522911071777,0.07292704582214356
1,75,GNN,1,50,3.5643255710601807,0.07128651142120361
2,75,GNN,2,50,3.8142924308776855,0.0762858486175537
3,75,GNN,3,50,3.657249927520752,0.07314499855041504
4,75,GNN,4,50,3.4095847606658936,0.06819169521331787
5,75,GNN,5,50,3.6283111572265625,0.07256622314453125
6,75,GNN,6,50,4.037075757980347,0.08074151515960694
7,75,GNN,7,50,3.831484317779541,0.07662968635559082
8,75,GNN,8,50,3.7057039737701416,0.07411407947540283
9,75,GNN,9,50,3.8640849590301514,0.07728169918060303
10,75,GNN,10,50,3.3297252655029297,0.06659450531005859
11,75,GNN,11,50,3.957111358642578,0.07914222717285156
12,75,GNN,12,50,3.547434091567993,0.07094868183135987
13,75,GNN,13,50,3.6891090869903564,0.07378218173980713
14,75,GNN,14,50,3.5010857582092285,0.07002171516418457
15,75,GNN,15,50,3.3312828540802,0.066625657081604
16,75,GNN,16,50,3.514925718307495,0.07029851436614991
17,75,GNN,17,50,3.751758575439453,0.07503517150878906
18,75,GNN,18,50,3.5804147720336914,0.07160829544067383
19,75,GNN,19,50,3.4847586154937744,0.06969517230987549
20,75,GNN,20,50,3.6066417694091797,0.07213283538818359
21,75,GNN,21,50,3.647887706756592,0.07295775413513184
22,75,GNN,22,50,3.4990220069885254,0.0699804401397705
23,75,GNN,23,50,5.182017803192139,0.10364035606384277
24,75,GNN,24,50,4.75960373878479,0.0951920747756958
