,Data,Explainer,Experiment,# Epochs,Full Runtime,Average Runtime
0,50,Beta,0,50,50.532114028930664,1.0106422805786133
1,50,Beta,1,50,50.932297468185425,1.0186459493637086
2,50,Beta,2,50,51.712045192718506,1.03424090385437
3,50,Beta,3,50,49.19872999191284,0.9839745998382569
4,50,Beta,4,50,58.908761739730835,1.1781752347946166
5,50,Beta,5,50,54.73742127418518,1.0947484254837037
6,50,Beta,6,50,50.78208589553833,1.0156417179107666
7,50,Beta,7,50,48.796916007995605,0.9759383201599121
8,50,Beta,8,50,50.46089458465576,1.0092178916931152
9,50,Beta,9,50,49.11998391151428,0.9823996782302856
10,50,Beta,10,50,51.99845600128174,1.0399691200256347
11,50,Beta,11,50,51.45604109764099,1.0291208219528198
12,50,Beta,12,50,51.55717968940735,1.031143593788147
13,50,Beta,13,50,51.15620756149292,1.0231241512298583
14,50,Beta,14,50,52.59087109565735,1.0518174219131469
15,50,Beta,15,50,52.79535102844238,1.0559070205688477
16,50,Beta,16,50,52.46186137199402,1.0492372274398805
17,50,Beta,17,50,57.72759747505188,1.1545519495010377
18,50,Beta,18,50,59.94560265541077,1.1989120531082154
19,50,Beta,19,50,50.03843641281128,1.0007687282562256
20,50,Beta,20,50,50.259660482406616,1.0051932096481324
21,50,Beta,21,50,52.82839560508728,1.0565679121017455
22,50,Beta,22,50,51.01600956916809,1.0203201913833617
23,50,Beta,23,50,50.28693747520447,1.0057387495040893
24,50,Beta,24,50,49.914730072021484,0.9982946014404297
