,Data,Explainer,Experiment,# Epochs,Full Runtime,Average Runtime
0,0,GNN,0,50,5.040398120880127,0.10080796241760254
1,0,GNN,1,50,4.635121822357178,0.09270243644714356
2,0,GNN,2,50,4.678926706314087,0.09357853412628174
3,0,GNN,3,50,4.427258729934692,0.08854517459869385
4,0,GNN,4,50,4.444368124008179,0.08888736248016357
5,0,GNN,5,50,4.55607271194458,0.0911214542388916
6,0,GNN,6,50,4.572018623352051,0.09144037246704101
7,0,GNN,7,50,4.067850351333618,0.08135700702667237
8,0,GNN,8,50,5.351580381393433,0.10703160762786865
9,0,GNN,9,50,5.6291937828063965,0.11258387565612793
10,0,GNN,10,50,4.730162620544434,0.09460325241088867
11,0,GNN,11,50,4.442753553390503,0.08885507106781006
12,0,GNN,12,50,4.316661834716797,0.08633323669433594
13,0,GNN,13,50,4.286965370178223,0.08573930740356445
14,0,GNN,14,50,4.207381010055542,0.08414762020111084
15,0,GNN,15,50,4.332477807998657,0.08664955615997315
16,0,GNN,16,50,4.315972328186035,0.0863194465637207
17,0,GNN,17,50,4.271983623504639,0.08543967247009278
18,0,GNN,18,50,4.320724725723267,0.08641449451446533
19,0,GNN,19,50,4.567204236984253,0.09134408473968506
20,0,GNN,20,50,5.900451898574829,0.11800903797149659
21,0,GNN,21,50,6.577292203903198,0.13154584407806397
22,0,GNN,22,50,4.883808851242065,0.09767617702484131
23,0,GNN,23,50,4.451490640640259,0.08902981281280517
24,0,GNN,24,50,4.379312753677368,0.08758625507354736
