,Data,Explainer,Experiment,# Epochs,Full Runtime,Average Runtime
0,Cora,GNN,0,50,8.23601746559143,0.1647203493118286
1,Cora,GNN,1,50,4.640255689620972,0.09280511379241943
2,Cora,GNN,2,50,5.484368801116943,0.10968737602233887
3,Cora,GNN,3,50,6.159907341003418,0.12319814682006835
4,Cora,GNN,4,50,5.3940980434417725,0.10788196086883545
5,Cora,GNN,5,50,4.96785044670105,0.099357008934021
6,Cora,GNN,6,50,4.478491306304932,0.08956982612609864
7,Cora,GNN,7,50,3.94478440284729,0.0788956880569458
8,Cora,GNN,8,50,3.1340532302856445,0.06268106460571289
9,Cora,GNN,9,50,3.5369880199432373,0.07073976039886475
10,Cora,GNN,10,50,3.4608888626098633,0.06921777725219727
11,Cora,GNN,11,50,4.560744285583496,0.09121488571166993
12,Cora,GNN,12,50,3.548830270767212,0.07097660541534424
13,Cora,GNN,13,50,4.492938756942749,0.08985877513885498
14,Cora,GNN,14,50,2.695756196975708,0.05391512393951416
15,Cora,GNN,15,50,6.609864950180054,0.13219729900360108
16,Cora,GNN,16,50,4.333688020706177,0.08667376041412353
17,Cora,GNN,17,50,4.914788246154785,0.0982957649230957
18,Cora,GNN,18,50,3.377073049545288,0.06754146099090576
19,Cora,GNN,19,50,4.529639720916748,0.09059279441833495
20,Cora,GNN,20,50,3.8063392639160156,0.07612678527832031
21,Cora,GNN,21,50,6.270873069763184,0.12541746139526366
22,Cora,GNN,22,50,5.409285306930542,0.10818570613861084
23,Cora,GNN,23,50,4.6590094566345215,0.09318018913269042
24,Cora,GNN,24,50,4.520439863204956,0.09040879726409912
