,Data,Explainer,Experiment,# Epochs,Full Runtime,Average Runtime
0,25,GNN,0,25,0.18773937225341797,0.0075095748901367184
1,25,GNN,1,25,0.1498887538909912,0.005995550155639648
2,25,GNN,2,25,0.1360485553741455,0.00544194221496582
3,25,GNN,3,25,0.21652960777282715,0.008661184310913086
4,25,GNN,4,25,0.17446279525756836,0.006978511810302734
5,25,GNN,5,25,0.16857528686523438,0.006743011474609375
6,25,GNN,6,25,0.2924354076385498,0.011697416305541991
7,25,GNN,7,25,0.09666585922241211,0.0038666343688964844
8,25,GNN,8,25,0.12303662300109863,0.004921464920043945
9,25,GNN,9,25,0.0843503475189209,0.003374013900756836
10,25,GNN,10,25,0.09264922142028809,0.0037059688568115232
11,25,GNN,11,25,0.0885934829711914,0.0035437393188476564
12,25,GNN,12,25,0.10125136375427246,0.004050054550170898
13,25,GNN,13,25,0.11224174499511719,0.004489669799804688
14,25,GNN,14,25,0.1077725887298584,0.004310903549194336
15,25,GNN,15,25,0.09660100936889648,0.003864040374755859
16,25,GNN,16,25,0.08421802520751953,0.0033687210083007814
17,25,GNN,17,25,0.08418679237365723,0.0033674716949462892
18,25,GNN,18,25,0.08792448043823242,0.003516979217529297
19,25,GNN,19,25,0.09196734428405762,0.0036786937713623046
20,25,GNN,20,25,0.09206604957580566,0.0036826419830322268
21,25,GNN,21,25,0.09193062782287598,0.003677225112915039
22,25,GNN,22,25,0.15221333503723145,0.006088533401489258
23,25,GNN,23,25,0.10866141319274902,0.004346456527709961
24,25,GNN,24,25,0.1646265983581543,0.0065850639343261715
